Name,discrete
samplenew4_00010207,happy
samplenew3_00036014,disgust
samplenew3_00011295,neutral
samplenew4_00008313,sad
samplenew3_00069793,happy
samplenew3_00002458,fear
samplenew3_00098473,happy
samplenew3_00045075,happy
samplenew3_00106475,angry
samplenew3_00084969,happy
samplenew3_00086756,happy
samplenew3_00021208,happy
samplenew3_00065489,happy
samplenew3_00023765,neutral
samplenew3_00059427,happy
samplenew4_00006544,happy
samplenew3_00061602,neutral
samplenew3_00021337,happy
samplenew3_00034971,happy
samplenew3_00071437,happy
samplenew3_00030348,sad
samplenew3_00001286,happy
samplenew3_00112173,happy
samplenew4_00004525,happy
samplenew3_00067536,fear
samplenew3_00077705,happy
samplenew3_00019351,happy
samplenew3_00080313,sad
samplenew3_00110677,happy
samplenew3_00077897,happy
samplenew3_00083059,angry
samplenew3_00099931,neutral
samplenew3_00000316,happy
samplenew3_00060883,happy
samplenew3_00016376,sad
samplenew3_00094261,happy
samplenew3_00062350,happy
samplenew3_00073242,neutral
samplenew3_00100015,happy
samplenew3_00035120,happy
samplenew3_00083062,fear
samplenew3_00068296,happy
samplenew3_00038914,neutral
samplenew3_00088027,fear
samplenew3_00109185,neutral
samplenew3_00113582,sad
samplenew3_00070206,happy
samplenew3_00017421,happy
samplenew3_00051570,angry
samplenew4_00007401,happy
samplenew3_00070283,neutral
samplenew3_00043477,happy
samplenew3_00001553,happy
samplenew4_00003407,happy
samplenew3_00065391,sad
samplenew3_00044690,happy
samplenew3_00100395,sad
samplenew3_00075744,happy
samplenew3_00036912,happy
samplenew3_00102563,angry
samplenew3_00072332,sad
samplenew3_00017422,sad
samplenew3_00042731,happy
samplenew4_00003227,happy
samplenew3_00062189,happy
samplenew3_00023958,happy
samplenew3_00064571,fear
samplenew3_00057543,fear
samplenew3_00023263,happy
samplenew3_00111147,angry
samplenew4_00011429,neutral
samplenew3_00007043,neutral
samplenew3_00001053,happy
samplenew3_00074294,happy
samplenew3_00013439,fear
samplenew3_00057020,happy
samplenew3_00013857,sad
samplenew3_00056776,fear
samplenew3_00012840,happy
samplenew3_00113093,happy
samplenew3_00033701,happy
samplenew3_00014067,sad
samplenew3_00067323,angry
samplenew3_00023830,neutral
samplenew3_00061902,happy
samplenew3_00029260,neutral
samplenew3_00009547,neutral
samplenew3_00099908,happy
samplenew4_00001569,happy
samplenew3_00047908,disgust
samplenew3_00068685,happy
samplenew3_00018561,angry
samplenew3_00102185,neutral
samplenew3_00024764,angry
samplenew3_00071312,neutral
samplenew3_00004926,happy
samplenew4_00004264,happy
samplenew3_00098597,sad
samplenew3_00078574,fear
samplenew4_00005685,happy
samplenew3_00098640,happy
samplenew3_00024536,happy
samplenew4_00005668,happy
samplenew3_00107516,happy
samplenew3_00006489,happy
samplenew3_00075768,neutral
samplenew3_00079422,angry
samplenew3_00049569,neutral
samplenew3_00032606,sad
samplenew3_00026437,happy
samplenew3_00081356,happy
samplenew4_00002137,happy
samplenew3_00102180,happy
samplenew3_00021465,sad
samplenew3_00107500,happy
samplenew3_00000507,sad
samplenew4_00010783,happy
samplenew3_00097562,happy
samplenew3_00060744,happy
samplenew4_00006276,sad
samplenew3_00083730,happy
samplenew3_00008361,sad
samplenew4_00003304,happy
samplenew3_00026249,happy
samplenew3_00099172,happy
samplenew3_00107468,neutral
samplenew3_00078714,happy
samplenew3_00113871,happy
samplenew3_00027702,happy
samplenew3_00081007,happy
samplenew4_00006394,happy
samplenew3_00053116,happy
samplenew3_00094232,neutral
samplenew3_00097990,happy
samplenew3_00051473,happy
samplenew3_00062104,happy
samplenew3_00037899,happy
samplenew3_00017676,fear
samplenew3_00096027,happy
samplenew3_00102560,happy
samplenew3_00018567,happy
samplenew3_00091155,sad
samplenew3_00022252,happy
samplenew3_00003056,happy
samplenew3_00071326,neutral
samplenew3_00017390,happy
samplenew3_00072909,neutral
samplenew3_00057616,happy
samplenew3_00025493,angry
samplenew3_00089529,happy
samplenew3_00071202,happy
samplenew3_00078862,happy
samplenew3_00076820,happy
samplenew3_00095495,happy
samplenew3_00081260,happy
samplenew3_00017146,sad
samplenew3_00039920,neutral
samplenew3_00078637,sad
samplenew3_00008922,happy
samplenew3_00018075,fear
samplenew4_00009463,happy
samplenew3_00035462,happy
samplenew3_00074828,neutral
samplenew3_00073434,happy
samplenew3_00024402,angry
samplenew3_00013002,happy
samplenew3_00102335,sad
samplenew3_00035149,happy
samplenew3_00062461,happy
samplenew3_00050974,sad
samplenew3_00042473,happy
samplenew3_00070557,fear
samplenew3_00053574,happy
samplenew3_00101795,happy
samplenew3_00114884,fear
samplenew3_00086760,happy
samplenew3_00055350,happy
samplenew3_00076510,happy
samplenew3_00072797,angry
samplenew3_00039485,neutral
samplenew3_00001188,angry
samplenew3_00067773,angry
samplenew3_00097009,neutral
samplenew3_00072698,happy
samplenew3_00094896,happy
samplenew4_00005875,happy
samplenew3_00016708,happy
samplenew3_00038338,fear
samplenew3_00053479,angry
samplenew3_00087248,fear
samplenew3_00003272,happy
samplenew3_00006799,sad
samplenew3_00115531,neutral
samplenew3_00044348,happy
samplenew3_00113340,neutral
samplenew3_00016386,happy
samplenew3_00004240,happy
samplenew3_00095114,happy
samplenew3_00052664,happy
samplenew4_00005469,angry
samplenew4_00010449,happy
samplenew3_00087463,happy
samplenew3_00013256,happy
samplenew3_00030872,happy
samplenew3_00092698,happy
samplenew3_00088321,fear
samplenew3_00113786,neutral
samplenew3_00038361,happy
samplenew3_00054593,happy
samplenew3_00048965,neutral
samplenew3_00027302,happy
samplenew3_00095494,fear
samplenew3_00058364,happy
samplenew3_00105189,neutral
samplenew4_00003704,neutral
samplenew3_00019378,fear
samplenew3_00002375,angry
samplenew3_00114920,fear
samplenew3_00114025,sad
samplenew3_00048589,happy
samplenew3_00002883,fear
samplenew3_00042229,happy
samplenew4_00008504,happy
samplenew3_00022109,happy
samplenew3_00058933,neutral
samplenew3_00018605,happy
samplenew3_00001364,angry
samplenew3_00007799,happy
samplenew3_00046761,happy
samplenew3_00080712,angry
samplenew3_00054516,happy
samplenew3_00046950,neutral
samplenew3_00067936,angry
samplenew3_00031195,happy
samplenew3_00107803,happy
samplenew3_00061421,happy
samplenew3_00056259,happy
samplenew3_00087083,neutral
samplenew3_00041280,happy
samplenew3_00114116,happy
samplenew3_00031975,fear
samplenew3_00083731,happy
samplenew3_00104514,happy
samplenew3_00069777,angry
samplenew3_00090376,happy
samplenew3_00061201,happy
samplenew4_00008118,happy
samplenew3_00081009,neutral
samplenew3_00111757,happy
samplenew3_00037655,happy
samplenew4_00000303,happy
samplenew3_00092187,happy
samplenew3_00051792,happy
samplenew3_00060030,happy
samplenew3_00110045,happy
samplenew3_00021223,happy
samplenew4_00004083,angry
samplenew3_00001323,fear
samplenew3_00077664,neutral
samplenew3_00088972,happy
samplenew3_00035082,happy
samplenew3_00046592,happy
samplenew3_00085393,sad
samplenew3_00008848,happy
samplenew3_00082401,happy
samplenew3_00040748,happy
samplenew3_00037725,happy
samplenew3_00000696,happy
samplenew3_00070465,happy
samplenew3_00016043,angry
samplenew3_00045112,fear
samplenew3_00049210,happy
samplenew3_00076091,happy
samplenew3_00092916,happy
samplenew3_00002250,sad
samplenew3_00080953,happy
samplenew3_00101480,fear
samplenew3_00027763,fear
samplenew3_00077270,happy
samplenew3_00026739,sad
samplenew3_00026367,happy
samplenew3_00105158,happy
samplenew3_00048741,happy
samplenew3_00113257,neutral
samplenew3_00110666,happy
samplenew3_00042771,happy
samplenew4_00009140,happy
samplenew3_00005427,angry
samplenew3_00002758,happy
samplenew3_00098909,happy
samplenew4_00000526,happy
samplenew4_00003364,happy
samplenew3_00006815,happy
samplenew3_00066688,fear
samplenew3_00069211,angry
samplenew3_00063650,neutral
samplenew3_00109628,happy
samplenew3_00094673,happy
samplenew3_00034915,happy
samplenew3_00017392,happy
samplenew4_00007990,angry
samplenew3_00002274,happy
samplenew3_00112884,happy
samplenew3_00094965,happy
samplenew3_00115424,happy
samplenew3_00102501,happy
samplenew3_00076442,sad
samplenew3_00057780,happy
samplenew3_00031606,happy
samplenew3_00093602,happy
samplenew3_00031879,fear
samplenew3_00036519,neutral
samplenew3_00111584,sad
samplenew3_00087697,happy
samplenew3_00095066,happy
samplenew4_00006990,happy
samplenew3_00003767,fear
samplenew3_00101359,happy
samplenew3_00056352,sad
samplenew3_00090380,happy
samplenew3_00014847,sad
samplenew3_00004598,happy
samplenew3_00006207,angry
samplenew3_00089548,happy
samplenew3_00048370,angry
samplenew3_00001520,neutral
samplenew3_00097784,neutral
samplenew3_00072885,happy
samplenew3_00105412,neutral
samplenew3_00057849,sad
samplenew3_00038005,happy
samplenew3_00069837,happy
samplenew3_00008785,neutral
samplenew3_00036576,happy
samplenew3_00114854,happy
samplenew3_00011461,neutral
samplenew3_00036709,happy
samplenew3_00035621,happy
samplenew3_00073593,happy
samplenew3_00064520,happy
samplenew3_00038874,happy
samplenew3_00015158,happy
samplenew3_00099943,sad
samplenew3_00077063,angry
samplenew3_00013112,fear
samplenew3_00045767,happy
samplenew3_00108732,happy
samplenew3_00025607,happy
samplenew3_00095420,neutral
samplenew3_00103259,happy
samplenew3_00000471,disgust
samplenew3_00059843,fear
samplenew3_00026355,angry
samplenew3_00052221,happy
samplenew3_00044338,happy
samplenew3_00057154,happy
samplenew3_00060740,angry
samplenew3_00065028,happy
samplenew3_00099041,happy
samplenew3_00110820,angry
samplenew3_00086954,neutral
samplenew3_00016992,fear
samplenew3_00101368,happy
samplenew3_00095578,sad
samplenew3_00089501,happy
samplenew3_00049692,happy
samplenew3_00037251,happy
samplenew3_00025239,fear
samplenew3_00014588,angry
samplenew3_00112920,happy
samplenew3_00095255,happy
samplenew3_00098140,sad
samplenew3_00047847,happy
samplenew3_00044573,happy
samplenew3_00034403,happy
samplenew3_00056209,happy
samplenew3_00060135,happy
samplenew3_00088039,happy
samplenew3_00089407,angry
samplenew4_00005202,happy
samplenew3_00101389,fear
samplenew3_00033511,happy
samplenew3_00101256,happy
samplenew3_00092606,happy
samplenew3_00032196,happy
samplenew3_00045433,fear
samplenew3_00049326,neutral
samplenew3_00013762,happy
samplenew3_00039024,happy
samplenew3_00104855,happy
samplenew3_00054505,happy
samplenew3_00050947,happy
samplenew3_00036324,happy
samplenew3_00022273,happy
samplenew3_00043083,angry
samplenew3_00018654,angry
samplenew3_00108612,happy
samplenew3_00044066,angry
samplenew3_00100200,happy
samplenew3_00097492,fear
samplenew3_00086560,happy
samplenew3_00113872,happy
samplenew3_00003884,happy
samplenew3_00086940,happy
samplenew3_00110649,angry
samplenew3_00100250,happy
samplenew3_00014041,happy
samplenew3_00107030,happy
samplenew3_00021629,angry
samplenew3_00027705,happy
samplenew3_00048419,happy
samplenew4_00007684,fear
samplenew3_00045383,neutral
samplenew3_00010426,neutral
samplenew3_00030365,neutral
samplenew3_00026343,happy
samplenew4_00001506,happy
samplenew3_00031841,angry
samplenew3_00008202,happy
samplenew3_00066436,happy
samplenew3_00112144,happy
samplenew3_00062732,fear
samplenew3_00015321,happy
samplenew3_00059986,angry
samplenew4_00002916,neutral
samplenew3_00047230,sad
samplenew3_00009978,neutral
samplenew4_00001122,happy
samplenew3_00022725,happy
samplenew3_00068723,happy
samplenew3_00055039,happy
samplenew3_00078215,happy
samplenew3_00050866,sad
samplenew3_00031161,fear
samplenew3_00051062,happy
samplenew3_00004800,angry
samplenew3_00085303,neutral
samplenew3_00013954,neutral
samplenew3_00083241,happy
samplenew3_00052502,sad
samplenew3_00088621,sad
samplenew3_00024098,neutral
samplenew4_00009130,happy
samplenew3_00072325,happy
samplenew3_00029333,happy
samplenew3_00095137,happy
samplenew3_00039786,happy
samplenew3_00094359,happy
samplenew3_00013380,happy
samplenew3_00104476,happy
samplenew3_00016208,happy
samplenew3_00094746,happy
samplenew3_00006711,neutral
samplenew3_00034497,sad
samplenew3_00047469,angry
samplenew3_00027821,fear
samplenew3_00099077,fear
samplenew3_00052278,happy
samplenew3_00059160,neutral
samplenew3_00002881,happy
samplenew3_00057242,fear
samplenew4_00010836,neutral
samplenew3_00028426,happy
samplenew3_00115043,happy
samplenew3_00009025,happy
samplenew4_00009832,fear
samplenew3_00104843,happy
samplenew3_00005129,neutral
samplenew3_00019312,fear
samplenew3_00041571,happy
samplenew4_00002829,happy
samplenew3_00090236,sad
samplenew3_00100404,sad
samplenew3_00088948,angry
samplenew3_00086573,happy
samplenew3_00047014,fear
samplenew3_00054333,happy
samplenew3_00115195,neutral
samplenew3_00067236,sad
samplenew4_00005361,sad
samplenew3_00065443,happy
samplenew3_00098494,happy
samplenew4_00006339,happy
samplenew3_00073625,neutral
samplenew3_00004547,happy
samplenew3_00020447,happy
samplenew3_00062421,happy
samplenew4_00005001,happy
samplenew3_00006504,happy
samplenew3_00099645,angry
samplenew3_00080321,neutral
samplenew3_00037688,happy
samplenew3_00038822,angry
samplenew3_00088475,happy
samplenew3_00041568,happy
samplenew3_00053610,neutral
samplenew3_00082823,happy
samplenew3_00086258,happy
samplenew3_00020651,sad
samplenew3_00094453,happy
samplenew4_00004313,happy
samplenew3_00004441,happy
samplenew4_00010864,sad
samplenew3_00113919,neutral
samplenew4_00005863,happy
samplenew3_00023345,happy
samplenew3_00078194,happy
samplenew3_00024932,sad
samplenew3_00060083,angry
samplenew3_00082878,happy
samplenew3_00014925,happy
samplenew4_00001447,angry
samplenew3_00086652,happy
samplenew3_00079060,happy
samplenew3_00075063,happy
samplenew4_00005936,sad
samplenew3_00036162,happy
samplenew3_00013862,happy
samplenew3_00069988,neutral
samplenew3_00087813,happy
samplenew3_00017313,angry
samplenew3_00113849,happy
samplenew3_00014531,happy
samplenew3_00105520,happy
samplenew3_00062201,fear
samplenew3_00090916,happy
samplenew3_00038624,happy
samplenew3_00031566,neutral
samplenew3_00044507,fear
samplenew3_00113142,happy
samplenew3_00045891,neutral
samplenew3_00016452,happy
samplenew3_00106794,fear
samplenew3_00069373,happy
samplenew3_00014877,happy
samplenew3_00070449,neutral
samplenew3_00024785,happy
samplenew3_00065221,neutral
samplenew3_00054570,happy
samplenew3_00073307,fear
samplenew3_00035895,sad
samplenew3_00096980,happy
samplenew3_00053242,sad
samplenew3_00089232,fear
samplenew3_00027895,sad
samplenew3_00031093,sad
samplenew3_00109128,angry
samplenew3_00070244,happy
samplenew3_00065245,happy
samplenew3_00099566,neutral
samplenew3_00069544,angry
samplenew3_00051432,sad
samplenew3_00078878,happy
samplenew3_00090774,neutral
samplenew3_00067899,angry
samplenew3_00069873,happy
samplenew4_00011326,happy
samplenew3_00014047,sad
samplenew3_00027573,happy
samplenew3_00005908,angry
samplenew3_00039315,neutral
samplenew3_00073777,happy
samplenew3_00017631,happy
samplenew4_00008162,happy
samplenew3_00008873,happy
samplenew3_00089761,happy
samplenew3_00113722,happy
samplenew3_00063334,happy
samplenew3_00111192,angry
samplenew3_00088551,sad
samplenew3_00099916,happy
samplenew3_00042755,angry
samplenew3_00019632,happy
samplenew3_00040436,happy
samplenew3_00095753,neutral
samplenew3_00012237,happy
samplenew3_00043275,happy
samplenew3_00036547,neutral
samplenew3_00041897,happy
samplenew3_00105924,happy
samplenew3_00023860,happy
samplenew3_00034413,angry
samplenew4_00004930,happy
samplenew3_00034251,angry
samplenew3_00033390,angry
samplenew3_00102811,fear
samplenew3_00028012,happy
samplenew3_00016683,happy
samplenew3_00080446,happy
samplenew3_00060795,angry
samplenew3_00074037,happy
samplenew3_00028318,happy
samplenew3_00090931,fear
samplenew3_00053038,happy
samplenew3_00085960,happy
samplenew3_00013427,sad
samplenew3_00027351,happy
samplenew3_00014074,neutral
samplenew3_00083097,happy
samplenew3_00069766,happy
samplenew3_00015722,happy
samplenew3_00103096,happy
samplenew3_00059682,angry
samplenew3_00092154,happy
samplenew3_00094955,neutral
samplenew3_00020057,neutral
samplenew4_00008463,sad
samplenew4_00006852,sad
samplenew3_00053428,happy
samplenew3_00063255,happy
samplenew3_00041323,happy
samplenew4_00004979,fear
samplenew3_00063477,happy
samplenew3_00038857,neutral
samplenew3_00065763,happy
samplenew3_00036325,happy
samplenew3_00066685,happy
samplenew3_00024669,neutral
samplenew3_00083659,happy
samplenew3_00029926,sad
samplenew3_00035468,happy
samplenew3_00056988,neutral
samplenew3_00038132,angry
samplenew3_00053150,happy
samplenew3_00005647,happy
samplenew3_00073993,happy
samplenew3_00028219,sad
samplenew3_00111074,happy
samplenew3_00029517,happy
samplenew3_00076957,happy
samplenew3_00085456,happy
samplenew3_00114513,happy
samplenew3_00012666,happy
samplenew3_00063744,sad
samplenew3_00014989,neutral
samplenew3_00071610,fear
samplenew4_00002810,happy
samplenew3_00098479,happy
samplenew3_00003138,happy
samplenew3_00001407,happy
samplenew3_00051222,happy
samplenew3_00098181,happy
samplenew3_00018040,neutral
samplenew3_00071162,happy
samplenew3_00048297,happy
samplenew3_00047816,neutral
samplenew3_00044425,fear
samplenew3_00075037,fear
samplenew3_00015168,sad
samplenew3_00108563,happy
samplenew3_00075731,happy
samplenew3_00023873,happy
samplenew3_00035336,happy
samplenew3_00101922,sad
samplenew3_00035252,fear
samplenew3_00007980,happy
samplenew3_00065900,happy
samplenew3_00000556,happy
samplenew3_00070411,neutral
samplenew3_00000011,happy
samplenew3_00042031,fear
samplenew3_00030308,happy
samplenew4_00006735,angry
samplenew3_00063746,happy
samplenew3_00086789,happy
samplenew3_00036997,happy
samplenew3_00084807,happy
samplenew3_00015236,happy
samplenew3_00077878,happy
samplenew3_00101778,happy
samplenew3_00083128,happy
samplenew3_00050911,neutral
samplenew3_00065289,angry
samplenew3_00000548,neutral
samplenew3_00089905,neutral
samplenew3_00015112,disgust
samplenew4_00009277,happy
samplenew3_00102113,happy
samplenew3_00061387,happy
samplenew3_00115228,happy
samplenew3_00018962,happy
samplenew3_00074689,happy
samplenew3_00008454,happy
samplenew3_00039211,happy
samplenew3_00075567,sad
samplenew3_00015994,angry
samplenew3_00048910,fear
samplenew3_00035199,happy
samplenew3_00068344,happy
samplenew3_00035257,happy
samplenew3_00079756,fear
samplenew3_00109482,neutral
samplenew3_00048313,neutral
samplenew4_00010409,sad
samplenew3_00106951,angry
samplenew4_00010049,happy
samplenew3_00103134,happy
samplenew3_00096223,sad
samplenew3_00108068,sad
samplenew3_00112108,happy
samplenew3_00027397,neutral
samplenew3_00033757,happy
samplenew3_00107564,happy
samplenew3_00028222,sad
samplenew3_00044235,neutral
samplenew3_00097702,neutral
samplenew3_00085567,happy
samplenew3_00018498,happy
samplenew3_00114458,happy
samplenew3_00026593,happy
samplenew3_00039794,happy
samplenew3_00051779,angry
samplenew3_00002768,happy
samplenew3_00025645,angry
samplenew3_00043419,fear
samplenew3_00104455,happy
samplenew3_00074327,neutral
samplenew3_00107257,angry
samplenew3_00080239,happy
samplenew3_00065684,happy
samplenew3_00046468,fear
samplenew4_00009961,happy
samplenew3_00063431,happy
samplenew3_00058333,happy
samplenew3_00078398,happy
samplenew3_00082788,sad
samplenew3_00078131,sad
samplenew3_00005560,neutral
samplenew3_00028199,happy
samplenew3_00112739,happy
samplenew3_00075217,angry
samplenew3_00017346,sad
samplenew3_00049865,happy
samplenew3_00066605,happy
samplenew3_00015034,happy
samplenew3_00042346,happy
samplenew3_00023838,happy
samplenew3_00033857,happy
samplenew3_00072798,happy
samplenew3_00043986,happy
samplenew3_00015246,fear
samplenew3_00107223,sad
samplenew3_00014468,happy
samplenew3_00052226,neutral
samplenew4_00009159,happy
samplenew3_00106264,neutral
samplenew3_00032456,happy
samplenew3_00103357,happy
samplenew3_00033333,angry
samplenew3_00100763,angry
samplenew3_00008292,neutral
samplenew3_00046661,happy
samplenew3_00090362,happy
samplenew3_00078092,neutral
samplenew3_00049176,fear
samplenew3_00111752,neutral
samplenew3_00094570,happy
samplenew3_00008821,sad
samplenew3_00069681,happy
samplenew3_00082153,fear
samplenew3_00038050,happy
samplenew3_00063388,happy
samplenew3_00062897,neutral
samplenew3_00009496,happy
samplenew3_00074389,happy
samplenew3_00082245,sad
samplenew3_00041583,angry
samplenew3_00107266,fear
samplenew3_00011193,angry
samplenew3_00059678,sad
samplenew3_00041011,fear
samplenew4_00001275,happy
samplenew3_00085959,happy
samplenew3_00091611,happy
samplenew3_00078120,happy
samplenew4_00007459,sad
samplenew3_00016915,happy
samplenew3_00057379,happy
samplenew3_00077617,angry
samplenew3_00072637,sad
samplenew3_00047956,angry
samplenew3_00033856,happy
samplenew3_00102143,happy
samplenew3_00052240,angry
samplenew3_00106415,happy
samplenew3_00065248,neutral
samplenew3_00068088,angry
samplenew3_00114647,happy
samplenew3_00007338,angry
samplenew3_00048439,happy
samplenew3_00006203,angry
samplenew3_00063737,happy
samplenew3_00003020,happy
samplenew3_00107936,angry
samplenew3_00033497,fear
samplenew3_00076074,happy
samplenew3_00000895,happy
samplenew3_00019277,happy
samplenew3_00102918,happy
samplenew3_00049216,happy
samplenew3_00100771,angry
samplenew4_00003749,happy
samplenew4_00006482,happy
samplenew3_00071107,sad
samplenew3_00050124,happy
samplenew3_00005881,happy
samplenew4_00000907,happy
samplenew3_00087252,sad
samplenew3_00041637,happy
samplenew3_00093885,angry
samplenew3_00042063,happy
samplenew3_00016310,sad
samplenew3_00039386,happy
samplenew3_00083305,happy
samplenew3_00111372,happy
samplenew3_00009045,sad
samplenew3_00005229,happy
samplenew3_00089696,happy
samplenew3_00077719,happy
samplenew3_00047750,happy
samplenew3_00082343,happy
samplenew3_00001841,happy
samplenew3_00094241,happy
samplenew3_00105423,sad
samplenew3_00050689,neutral
samplenew3_00108254,happy
samplenew3_00022774,fear
samplenew3_00061053,sad
samplenew3_00057689,fear
samplenew3_00024512,sad
samplenew3_00037758,happy
samplenew3_00076348,sad
samplenew3_00085793,sad
samplenew3_00041780,happy
samplenew3_00032346,happy
samplenew3_00108234,happy
samplenew3_00061302,sad
samplenew3_00108132,angry
samplenew3_00025330,neutral
samplenew4_00002919,fear
samplenew3_00100328,happy
samplenew3_00066549,happy
samplenew3_00115009,neutral
samplenew3_00019757,happy
samplenew3_00031361,happy
samplenew3_00055452,happy
samplenew3_00112873,happy
samplenew3_00009896,happy
samplenew4_00002513,happy
samplenew3_00012276,neutral
samplenew3_00024628,happy
samplenew3_00058052,sad
samplenew3_00015209,happy
samplenew3_00027354,neutral
samplenew3_00032827,happy
samplenew3_00037638,happy
samplenew4_00000648,happy
samplenew3_00013408,fear
samplenew3_00021001,happy
samplenew3_00004773,happy
samplenew3_00024648,angry
samplenew3_00095500,happy
samplenew4_00004069,happy
samplenew3_00019254,fear
samplenew3_00010379,happy
samplenew3_00031300,angry
samplenew3_00016298,happy
samplenew3_00053946,happy
samplenew4_00002362,happy
samplenew3_00045012,happy
samplenew3_00082901,neutral
samplenew3_00097235,happy
samplenew3_00101754,happy
samplenew3_00106410,happy
samplenew3_00111785,happy
samplenew3_00018425,happy
samplenew3_00072661,sad
samplenew3_00007569,happy
samplenew3_00058351,fear
samplenew3_00034782,happy
samplenew3_00091840,happy
samplenew3_00086322,neutral
samplenew3_00059455,sad
samplenew3_00006945,neutral
samplenew3_00086868,happy
samplenew3_00086993,happy
samplenew3_00041552,neutral
samplenew3_00056331,happy
samplenew3_00018107,neutral
samplenew3_00007388,sad
samplenew3_00105961,happy
samplenew3_00022905,happy
samplenew3_00030061,fear
samplenew3_00011845,happy
samplenew4_00009969,neutral
samplenew3_00019701,happy
samplenew3_00020496,happy
samplenew3_00014313,happy
samplenew3_00047704,neutral
samplenew3_00039427,neutral
samplenew3_00079812,happy
samplenew3_00082015,angry
samplenew3_00081124,happy
samplenew3_00005004,angry
samplenew4_00002095,angry
samplenew3_00098929,happy
samplenew3_00050057,neutral
samplenew3_00104103,sad
samplenew3_00034757,happy
samplenew3_00086982,neutral
samplenew3_00003487,happy
samplenew3_00062691,happy
samplenew4_00008708,fear
samplenew3_00046136,happy
samplenew4_00008971,happy
samplenew3_00027694,happy
samplenew3_00095026,neutral
samplenew3_00021811,happy
samplenew3_00024907,happy
samplenew3_00051058,happy
samplenew4_00007296,happy
samplenew3_00089531,fear
samplenew3_00100151,neutral
samplenew3_00109465,sad
samplenew3_00110368,happy
samplenew3_00060387,happy
samplenew4_00000121,sad
samplenew3_00003517,happy
samplenew3_00048816,happy
samplenew3_00060824,sad
samplenew3_00031782,happy
samplenew3_00082723,happy
samplenew3_00073450,happy
samplenew3_00005030,happy
samplenew3_00042704,happy
samplenew3_00086089,angry
samplenew3_00093323,sad
samplenew3_00088389,fear
samplenew4_00009928,happy
samplenew3_00068899,happy
samplenew3_00083864,happy
samplenew3_00049190,happy
samplenew3_00029834,happy
samplenew3_00065871,fear
samplenew3_00027332,happy
samplenew3_00112762,happy
samplenew3_00072918,neutral
samplenew4_00001346,happy
samplenew3_00047310,fear
samplenew3_00025457,angry
samplenew4_00004305,happy
samplenew3_00079656,happy
samplenew3_00007363,sad
samplenew4_00006365,happy
samplenew3_00103419,happy
samplenew3_00052613,sad
samplenew4_00007863,neutral
samplenew3_00114061,happy
samplenew3_00061151,happy
samplenew3_00103270,sad
samplenew3_00063843,happy
samplenew3_00039722,happy
samplenew3_00105153,neutral
samplenew3_00011761,happy
samplenew3_00084966,fear
samplenew3_00093098,happy
samplenew3_00012518,happy
samplenew3_00088910,happy
samplenew3_00080349,happy
samplenew3_00063252,angry
samplenew3_00025338,happy
samplenew3_00022576,happy
samplenew3_00027511,happy
samplenew3_00063093,fear
samplenew3_00101127,happy
samplenew3_00102862,happy
samplenew3_00109631,happy
samplenew3_00074017,neutral
samplenew3_00075590,happy
samplenew3_00071973,fear
samplenew3_00093830,neutral
samplenew3_00092909,happy
samplenew3_00102680,angry
samplenew3_00023594,happy
samplenew3_00044073,angry
samplenew3_00022878,neutral
samplenew3_00051961,happy
samplenew3_00025687,happy
samplenew4_00010884,fear
samplenew3_00002350,happy
samplenew3_00008123,sad
samplenew3_00003746,neutral
samplenew3_00010667,happy
samplenew3_00005116,happy
samplenew3_00105653,angry
samplenew3_00058005,happy
samplenew3_00047980,fear
samplenew3_00071195,neutral
samplenew3_00063075,happy
samplenew4_00000119,angry
samplenew3_00026700,angry
samplenew3_00105223,happy
samplenew3_00006062,happy
samplenew4_00006105,disgust
samplenew3_00075624,happy
samplenew3_00076454,happy
samplenew3_00101646,happy
samplenew3_00070261,happy
samplenew3_00104508,sad
samplenew4_00009343,sad
samplenew3_00088812,happy
samplenew3_00015025,happy
samplenew3_00033301,happy
samplenew3_00049616,happy
samplenew3_00020881,happy
samplenew3_00022550,sad
samplenew3_00054030,happy
samplenew3_00049748,happy
samplenew3_00064204,happy
samplenew4_00001823,happy
samplenew3_00059563,happy
samplenew3_00040468,happy
samplenew3_00113915,happy
samplenew3_00069340,happy
samplenew3_00000984,neutral
samplenew3_00047834,happy
samplenew3_00007838,happy
samplenew4_00003187,sad
samplenew3_00002081,happy
samplenew3_00036263,happy
samplenew4_00008179,sad
samplenew3_00023703,neutral
samplenew3_00069896,sad
samplenew3_00095822,sad
samplenew3_00083673,sad
samplenew3_00078062,happy
samplenew3_00053768,sad
samplenew4_00010978,happy
samplenew3_00110730,neutral
samplenew3_00078789,happy
samplenew4_00001920,happy
samplenew4_00009521,fear
samplenew3_00036659,happy
samplenew3_00041301,fear
samplenew3_00035146,angry
samplenew3_00091321,happy
samplenew3_00033940,sad
samplenew3_00097070,happy
samplenew3_00005734,angry
samplenew3_00013906,neutral
samplenew3_00108522,angry
samplenew3_00072201,happy
samplenew3_00084823,happy
samplenew3_00025376,happy
samplenew3_00073243,happy
samplenew3_00033068,sad
samplenew3_00056017,happy
samplenew3_00060129,neutral
samplenew3_00074957,happy
samplenew3_00093197,happy
samplenew3_00085896,angry
samplenew3_00087998,sad
samplenew3_00066086,happy
samplenew3_00016137,happy
samplenew3_00021440,happy
